Movie_name,Adventure,Animation,Children,Comedy,Fantasy,Romance,Drama,Action,Crime,Thriller,Horror,Mystery,Sci-Fi,IMAX,Documentary,War,Musical,Film-Noir,Western,(no genres listed)
Faraway_So_Close_In_weiter_Ferne_so_nah!_1993,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
How_to_Lose_a_Guy_in_10_Days_2003,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Duplex_2003,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Of_Unknown_Origin_1983,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
War_Room_The_1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Lover's_Knot_1996,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eight_Legged_Freaks_2002,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
Lady_and_the_Tramp_1955,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Trip_The_2002,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Rich_Man's_Wife_The_1996,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Sword_in_the_Stone_The_1963,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EDtv_1999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mr._Brooks_2007,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
Harrison's_Flowers_2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
State_Property_2002,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
American_Movie:_The_Making_of_Northwestern_1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
American_Pie_1999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scarlet_Diva_2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Murder!_1930,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Pinochet_Case_The_Le_Cas_Pinochet_2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Brother_of_Sleep_Schlafes_Bruder_1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Nomads_1986,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Moon-Spinners_The_1964,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
In_a_Lonely_Place_1950,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
Judgment_Night_1993,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
Snow_White_and_the_Seven_Dwarfs_1937,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Suriyothai_a.k.a._The_Legend_of_Suriyothai_2001,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
Sadness_of_Sex_The_1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Gabriela_2001,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Harry_Potter_and_the_Order_of_the_Phoenix_2007,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Sorrow_and_the_Pity_The_Chagrin_et_la_pitié_Le_1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Where_the_Heart_Is_2000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Thing_Called_Love_The_1993,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Homeward_Bound:_The_Incredible_Journey_1993,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Control_Room_2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Boys_in_the_Band_The_1970,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Lucia_Lucia_La_Hija_del_Canibal_2003,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Wake_In_Providence_A_1999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Melinda_and_Melinda_2004,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Christiane_F._a.k.a._We_Children_from_Bahnhof_Zoo_Christiane_F._-_Wir_Kinder_vom_Bahnhof_Zoo_1981,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Duck_Season_Temporada_de_patos_2004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rocketship_X-M_1950,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Maximum_Risk_1996,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Devil_Rides_Out_The_1968,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Edie_&_Pen_1997,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hell_Night_1981,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Detective_Story_1951,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
H.M.S._Defiant_1962,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Two_Girls_and_a_Guy_1997,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Princess_Diaries_2:_Royal_Engagement_The_2004,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diminished_Capacity_2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cube_1997,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
Jimmy_Neutron:_Boy_Genius_2001,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Silent_Night_Bloody_Night_1973,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
I_Now_Pronounce_You_Chuck_and_Larry_2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spaced_Invaders_1990,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Sum_of_All_Fears_The_2002,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Tigger_Movie_The_2000,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Half_Past_Dead_2002,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
...All_the_Marbles_a.k.a._The_California_Dolls_1981,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
On_Golden_Pond_1981,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Simple-Minded_Murder_The_Enfaldige_mördaren_Den_1982,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Funeral_The_Ososhiki_1984,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gospa_1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Eaten_Alive_Mangiati_Vivi_1980,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Big_Trouble_in_Little_China_1986,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Incredibly_True_Adventure_of_Two_Girls_in_Love_The_1995,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rollerball_2002,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Feast_of_July_1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Missing_in_Action_1984,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Big_Picture_The_1989,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Monkeybone_2001,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turning_The_1992,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Dreamgirls_2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Jason's_Lyric_1994,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Saturn_3_1980,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Blob_The_1958,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Little_Odessa_1994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bat*21_1988,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Bobby_2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Loop_the_Loop_a.k.a._Up_and_Down_Horem_pádem_2004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Safe_Passage_1994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Encounters_At_The_End_Of_The_World_2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Three_Marias_The_As_Três_Marias_2002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Nightmare_Before_Christmas_The_1993,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Youth_Without_Youth_2007,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Easy_2003,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Nazis_Strike_The_Why_We_Fight_2_1943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Children_Underground_2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24_Hour_Party_People_2002,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Thirteen_Ghosts_a.k.a._Thir13en_Ghosts_2001,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Fall_The_2006,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hit_and_Runway_1999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
High_Plains_Drifter_1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Failure_to_Launch_2006,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wolf_Man_The_1941,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Night_Visitor_The_1970,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
18_Again!_1988,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guide_to_Recognizing_Your_Saints_A_2006,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Dirty_Pretty_Things_2002,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Friday_Night_Lights_2004,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10th_Victim_The_La_Decima_Vittima_1965,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
Learning_Curve_The_1999,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
Zazie_dans_le_métro_1960,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Man_Who_Copied_The_O_Homem_que_Copiava_2003,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Much_Ado_About_Something_2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Black_Cat_The_1934,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
Gambler_The_A_Játékos_1997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Porky's_Revenge_1985,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Red_Dwarf_The_Nain_rouge_Le_1998,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Midnight_Clear_A_1992,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Devil_and_Daniel_Johnston_The_2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Barbarosa_1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
It_Had_to_Be_You_2000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jawbreaker_1999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Navigator_The_1924,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Star_Trek_IV:_The_Voyage_Home_1986,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Gypsy_Moths_The_1969,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Trio_The_Das_Trio_1998,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
New_Age_The_1994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Our_Lady_of_the_Assassins_La_Virgen_de_los_Sicarios_2000,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
New_York_Doll_2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Hollywood_Homicide_2003,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Lost_Highway_1997,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0
When_Willie_Comes_Marching_Home_1950,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Proprietor_The_1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Nightmare_on_Elm_Street_A_1984,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Ed_Wood_1994,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Fist_of_Legend_Jing_wu_ying_xiong_1994,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Eating_Raoul_1982,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Other_The_1972,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
Before_and_After_1996,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Von_Ryan's_Express_1965,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
Brothers_McMullen_The_1995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3_Ninjas:_High_Noon_On_Mega_Mountain_1998,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Lars_and_the_Real_Girl_2007,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cool_Dry_Place_A_1998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Masters_of_the_Universe_1987,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Mask_of_Fu_Manchu_The_1932,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Kind_Hearts_and_Coronets_1949,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
War_of_the_Worlds_The_1953,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0
Deathtrap_1982,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
Iceman_1984,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Guy_Thing_A_2003,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
My_Wife_is_an_Actress_Ma_Femme_est_une_Actrice_2001,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Ugetsu_Ugetsu_monogatari_1953,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Postcards_From_the_Edge_1990,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Curse_of_the_Puppet_Master_1998,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
Lady_Eve_The_1941,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quitting_Zuotian_2001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Arguing_the_World_1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Eddie_and_the_Cruisers_II:_Eddie_Lives!_1989,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Knock_Off_1998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Grey_Gardens_1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Crazies_The_a.k.a._Code_Name:_Trixie_1973,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0
Downhill_Racer_1969,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Pokémon_3:_The_Movie_2001,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jupiter's_Wife_1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Mask_1985,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Black_Narcissus_1947,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Most_Dangerous_Game_The_1932,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Last_Life_in_the_Universe_Ruang_rak_noi_nid_mahasan_2003,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Meet_the_Feebles_1989,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Intervista_1987,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Without_a_Paddle_2004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scary_Movie_3_2003,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bend_of_the_River_1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Sanjuro_Tsubaki_Sanjûrô_1962,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Serving_Sara_2002,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robot_Stories_2003,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
War_of_the_Buttons_1994,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Visit_The_2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Under_the_Lighthouse_Dancing_1997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Kingdom_The_2007,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
Shanghai_Ghetto_2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
City_of_No_Limits_The_En_la_ciudad_sin_límites_2002,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
What_to_Do_in_Case_of_Fire_Was_Tun_Wenn's_Brennt?_2002,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hatchet_For_the_Honeymoon_Il_Rosso_Segno_Della_Follia_1970,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Friday_the_13th_Part_VIII:_Jason_Takes_Manhattan_1989,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Nô_1998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Baby_Doll_1956,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Games_People_Play:_New_York_2004,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
War_at_Home_The_1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Happiness_Is_in_the_Field_Bonheur_est_dans_le_pré_Le_1995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J._Gang_Meets_Dynamite_Harry_The_Jönssonligan_&_DynamitHarry_1982,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Deceiver_1997,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
Billy's_Hollywood_Screen_Kiss_1997,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
City_Heat_1984,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Brown_Sugar_2002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alley_Cats_The_1966,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
What's_Up_Doc?_1972,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Man_Who_Knew_Too_Much_The_1934,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Brother's_Kiss_A_1997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cheaper_by_the_Dozen_1950,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cat_'o_Nine_Tails_The_Il_Gatto_a_Nove_Code_1971,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0
Nightbreed_1990,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Wrong_Man_The_1956,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
Life_Less_Ordinary_A_1997,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
He_Loves_Me..._He_Loves_Me_Not_À_la_folie..._pas_du_tout_2002,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Cinderella_Man_2005,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Mummy's_Tomb_The_1942,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Pleasure_Garden_The_1925,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Ballad_of_Narayama_The_Narayama_bushiko_1983,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Things_You_Can_Tell_Just_by_Looking_at_Her_2000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Step_Into_Liquid_2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Young_Girls_of_Rochefort_The_Demoiselles_de_Rochefort_Les_1967,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Woman_Next_Door_The_La_Femme_d'à_côté_1981,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DOA:_Dead_or_Alive_2006,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Wing_Commander_1999,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Nothing_Sacred_1937,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
This_Island_Earth_1955,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Chasers_1994,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mother_The_2003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Forbidden_Games_Jeux_interdits_1952,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Deadly_Companions_The_1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Attack_of_the_Crab_Monsters_1957,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
No_Way_Out_1987,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
Home_at_the_End_of_the_World_A_2004,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Unbreakable_2000,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
Road_Home_The_Wo_de_fu_qin_mu_qin_1999,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Blue_Thunder_1983,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Who_Killed_the_Electric_Car?_2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Lili_Marleen_1981,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Young_Black_Stallion_The_2003,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
WALL·E_2008,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Little_Big_League_1994,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bush's_Brain_2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Human_Resources_Ressources_Humaines_1999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Da_Vinci_Code_The_2006,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
Let's_Get_Harry_1986,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Unforgettable_Summer_An_Un_été_inoubliable_1994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Angel_at_My_Table_An_1990,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Ruby_1992,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Three_Colors:_Blue_Trois_couleurs:_Bleu_1993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
My_Mother's_Courage_Mutters_Courage_1995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zombie_Lake_Le_Lac_des_morts_vivants_1981,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Darkness_Falls_2003,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Motel_Hell_1980,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Village_The_2004,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
Police_Academy_3:_Back_in_Training_1986,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Of_Mice_and_Men_1939,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Jubal_1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
April_Captains_Capitães_de_Abril_2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
